"vessel_name","MMSI","Flag","AIS_Flag","imo","vessel_class_cat","vessel_class_confidence","vessel_class","vessel_type","previous_port_country","previous_port","trip_start","trip_start_confidence","trip_end","trip_end_confidence","trip_duration_days","end_port","prev_visit_timestamp","entrance","navy","west_basin","mid_basin","east_basin","container","dak_fishing","dak_offshore","fishing","fishing_hours","fishing_eez","fishing_hs","fishing_rfmos","encounter","num_encounters","loitering","num_loitering","AISdisabling","num_AISdisabling","percent_ais_voyage","vv_url"
"DOCE DE JULIO","224910000","ESP","ESP","9978107","fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-26 22:53:42,"4",2025-08-01 05:35:02,"4","35.3","DAKAR",2025-06-26 22:53:42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,540,14255.2666666666,"SEN, GNB",FALSE,"ICCAT, NAMMCO, IWC, SRFC, ACAP",FALSE,0,TRUE,3,FALSE,0,99.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6409b3d06-613e-008e-4380-d7f8cd30019e?&start=2025-06-24&end=2025-08-03"")"
"DOCE DE JULIO","224910000","ESP","ESP","9978107","fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-03 11:57:17,"4",2025-09-21 05:58:43,"4","48.8","DAKAR",2025-08-03 11:57:17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,990,27539.7527777778,"SEN, GNB",FALSE,"IWC, ACAP, SRFC, NAMMCO, ICCAT",FALSE,0,FALSE,0,FALSE,0,99.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6409b3d06-613e-008e-4380-d7f8cd30019e?&start=2025-08-01&end=2025-09-23"")"
"CIUDAD DE HUELVA","225987981","ESP","ESP","8740955","fishing","high","fishing","trawlers","GNB","BISSAU",2025-05-19 03:36:28,"4",2025-07-01 08:40:08,"4","43.2","DAKAR",2025-05-17 18:30:20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,220,14224.1222222222,"SEN, GNB",FALSE,"SRFC, ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,1,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/45fc67c5f-ffbb-8088-09a3-4baf211463bb?&start=2025-05-17&end=2025-07-03"")"
"CIUDAD DE HUELVA","225987981","ESP","ESP","8740955","fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-03 16:35:59,"4",2025-08-16 03:50:10,"4","43.5","DAKAR",2025-07-03 16:35:59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,895,16468.8013888889,"SEN, GNB",FALSE,"IWC, SRFC, ACAP, ICCAT, NAMMCO",FALSE,0,TRUE,2,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/45fc67c5f-ffbb-8088-09a3-4baf211463bb?&start=2025-07-01&end=2025-08-18"")"
"JOMAFRAN SEGUNDO","225995265","ESP","ESP",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-03 08:03:39,"4",2025-08-18 12:28:01,"4","46.2","DAKAR",2025-07-03 08:03:39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,270,15211.525,"GNB, SEN",FALSE,"ACAP, NAMMCO, IWC, ICCAT, SRFC",FALSE,0,TRUE,1,FALSE,0,99.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbd74e07f-fa3d-b182-eee3-802733bc5d5e?&start=2025-07-01&end=2025-08-20"")"
"JOMAFRAN SEGUNDO","225995265","ESP","ESP",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-09-11 00:33:03,"4",2025-09-16 04:27:16,"4","5.1","DAKAR",2025-08-20 13:53:22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,50,920.383333333334,"GNB",FALSE,"NAMMCO, ICCAT, SRFC, IWC, ACAP",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cbd74e07f-fa3d-b182-eee3-802733bc5d5e?&start=2025-09-09&end=2025-09-18"")"
"WESTERO","266011000","","SWE",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-09-04 05:51:35,"4",2025-09-08 21:04:09,"4","4.6","DAKAR",2025-09-04 05:51:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,90,1537.35,"SEN",FALSE,"IWC, NAMMCO, ICCAT, ACAP, SRFC",FALSE,0,FALSE,0,FALSE,0,100,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c65c0e5a3-38e1-fce8-013c-b5ae997aa5b2?&start=2025-09-02&end=2025-09-10"")"
"HAIZEA BAT","306142000","CUW","BES","9717943","fishing","med","support","fishing","CIV","ABIDJAN",2025-05-24 14:55:38,"4",2025-07-06 10:35:58,"4","42.8","DAKAR",2024-10-25 09:05:33,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,72,115.739722222222,"COD, GAB, AGO",TRUE,"NAMMCO, COREP, IWC, ACAP, ICCAT",FALSE,0,FALSE,0,TRUE,1,4.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/83524b6ef-fe68-222c-e1cf-d77531c428ab?&start=2025-05-22&end=2025-07-08"")"
"PLAYA DE LAGA","312360000","BLZ","BLZ","9719800","fishing","med","fishing","purse_seines","CPV","MINDELO",2025-06-26 08:11:17,"4",2025-07-03 20:03:06,"4","7.5","DAKAR",2025-05-08 15:46:15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15,13.2875,"SEN",FALSE,"IWC, ACAP, NAMMCO, ICCAT, SRFC",FALSE,0,TRUE,1,FALSE,0,23.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/cc6b54a24-4542-6ce9-1e91-d4f17daeeda5?&start=2025-06-24&end=2025-07-05"")"
"ALBACORA CARIBE","353171000","PAN","PAN","8716825","fishing","high","fishing","purse_seines","CIV","ABIDJAN",2025-06-07 17:21:03,"4",2025-07-12 04:10:56,"4","34.4","DAKAR",2025-05-03 06:49:28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,39,260.950277777778,"CPV, CIV, GIN, SLE",TRUE,"ICCAT, FCWC, ACAP, SRFC, NAMMCO, IWC",TRUE,1,TRUE,14,TRUE,3,19.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ef9f4545a-a733-e7a5-4cb3-b9cc3cbf66c0?&start=2025-06-05&end=2025-07-14"")"
"ALBACORA CARIBE","353171000","PAN","PAN","8716825","fishing","high","fishing","purse_seines","CIV","ABIDJAN",2025-08-22 07:58:06,"4",2025-09-25 13:11:09,"4","34.2","DAKAR",2025-07-15 07:26:05,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,70,379.445833333334,"CIV, MRT",FALSE,"ACAP, IWC, ICCAT, NAMMCO, SRFC, FCWC",TRUE,1,TRUE,3,TRUE,3,9.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ef9f4545a-a733-e7a5-4cb3-b9cc3cbf66c0?&start=2025-08-20&end=2025-09-27"")"
"MONTEFRISA NUEVE","359101000","SLV","SLV","7409176","fishing","high","fishing","purse_seines","CPV","PALMEIRA",2025-09-07 16:15:29,"4",2025-09-23 08:35:06,"4","15.7","DAKAR",NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,215,1053.59027777778,"ESH, MRT",FALSE,"NAMMCO, ICCAT, SRFC, ACAP, IWC",FALSE,0,TRUE,15,TRUE,5,65.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/a812d4320-0608-5ad0-1929-d5206eda123a?&start=2025-09-05&end=2025-09-25"")"
"MONTECELO","359102000","SLV","SLV","7409152","fishing","high","fishing","purse_seines","CPV","MINDELO",2025-08-05 22:30:23,"4",2025-08-21 14:40:16,"4","15.7","DAKAR",2025-03-15 18:40:56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,72,454.436666666667,"ESH, MRT",FALSE,"SRFC, ICCAT, IWC, ACAP, NAMMCO",FALSE,0,TRUE,7,FALSE,0,30,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4bb1068b0-07b4-134f-87ed-a7ea92c038e9?&start=2025-08-03&end=2025-08-23"")"
"MONTECELO","359102000","SLV","SLV","7409152","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-08-27 17:54:09,"4",2025-09-07 08:59:20,"4","10.6","DAKAR",2025-08-27 17:54:09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,90,582.338888888889,"MRT",FALSE,"IWC, ICCAT, ACAP, SRFC, NAMMCO",FALSE,0,TRUE,8,TRUE,5,47.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4bb1068b0-07b4-134f-87ed-a7ea92c038e9?&start=2025-08-25&end=2025-09-09"")"
"MONTECELO","359102000","SLV","SLV","7409152","fishing","high","fishing","purse_seines","SEN","DAKAR",2025-09-14 11:43:44,"4",2025-09-27 11:30:23,"4","13","DAKAR",2025-09-14 11:43:44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,97,720.823333333333,"MRT, ESH",FALSE,"ICCAT, IWC, SRFC, ACAP, NAMMCO",FALSE,0,TRUE,6,FALSE,0,43.5,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4bb1068b0-07b4-134f-87ed-a7ea92c038e9?&start=2025-09-12&end=2025-09-29"")"
"CHANG YUAN YU 1","412200983","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-06-11 23:38:50,"4",2025-07-05 15:31:21,"4","23.6","DAKAR",2025-06-09 19:34:56,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,60,132.636111111111,"GNB",FALSE,"ACAP, ICCAT, SRFC, NAMMCO, IWC",FALSE,0,TRUE,14,FALSE,0,9.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5d38c1978-82a8-dcd2-0ace-8aaaf50e45aa?&start=2025-06-09&end=2025-07-07"")"
"CHANG YUAN YU 1","412200983","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-24 23:33:30,"4",2025-08-29 02:27:45,"4","4.1","DAKAR",2025-07-27 18:42:38,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,44.6,"SEN",FALSE,"SRFC, IWC, ACAP, NAMMCO, ICCAT",FALSE,0,TRUE,4,FALSE,0,21,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5d38c1978-82a8-dcd2-0ace-8aaaf50e45aa?&start=2025-08-22&end=2025-08-31"")"
"YIFENG7","412200996","CHN","CHN",NA,"fishing","med","fishing","trawlers","SEN","DAKAR",2025-06-24 23:08:50,"4",2025-07-27 11:46:13,"4","32.5","DAKAR",2025-06-24 23:08:50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,20.3611111111111,"GNB",FALSE,"SRFC, ACAP, IWC, ICCAT, NAMMCO",FALSE,0,TRUE,17,FALSE,0,12.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e0d511224-49a9-8047-a2ed-4fc1d0aaf626?&start=2025-06-22&end=2025-07-29"")"
"YI FENG 8","412200997","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-16 00:50:08,"4",2025-07-22 16:41:50,"4","36.6","DAKAR",2025-06-16 00:50:08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,290,1312.49722222222,"GNB",FALSE,"SRFC, IWC, ICCAT, NAMMCO, ACAP",FALSE,0,TRUE,20,FALSE,0,12.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f5bd98f66-6d86-ae44-98a1-a86dbba4f507?&start=2025-06-14&end=2025-07-24"")"
"YI FENG 8","412200997","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-23 23:57:16,"4",2025-08-31 15:53:23,"4","38.6","DAKAR",2025-07-23 23:57:16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30,107.980555555556,"GNB",FALSE,"NAMMCO, SRFC, ACAP, IWC, ICCAT",FALSE,0,TRUE,17,FALSE,0,12.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f5bd98f66-6d86-ae44-98a1-a86dbba4f507?&start=2025-07-21&end=2025-09-02"")"
"HAIXIN23","412201866","CHN","CHN",NA,"fishing","med","fishing","inconclusive","SEN","DAKAR",2025-06-27 20:14:29,"4",2025-07-25 15:12:21,"4","27.8","DAKAR",2025-06-27 20:14:29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,460,2359.09722222222,"GNB",FALSE,"ACAP, IWC, NAMMCO, SRFC, ICCAT",FALSE,0,TRUE,29,FALSE,0,61.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/99bfa6c6b-bf8e-4b79-2981-7385f0951312?&start=2025-06-25&end=2025-07-27"")"
"HAIXIN23","412201866","CHN","CHN",NA,"fishing","med","fishing","inconclusive","GNB","BISSAU",2025-08-15 20:10:35,"4",2025-09-01 04:57:44,"3","16.3","DAKAR",2025-07-27 13:43:43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,300,1453.32222222222,"GNB",FALSE,"ICCAT, ACAP, SRFC, NAMMCO, IWC",FALSE,0,TRUE,11,FALSE,0,67.7,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/99bfa6c6b-bf8e-4b79-2981-7385f0951312?&start=2025-08-13&end=2025-09-03"")"
"HAIXIN26","412201869","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-07-25 21:46:02,"4",2025-08-01 05:18:25,"4","6.3","DAKAR",2025-06-28 14:45:41,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,67.0111111111111,"GNB",FALSE,"ICCAT, IWC, SRFC, NAMMCO, ACAP",FALSE,0,TRUE,4,FALSE,0,52.3,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b27dc5673-317a-b2d9-a4a9-e1a3e406ce32?&start=2025-07-23&end=2025-08-03"")"
"HAIXIN26","412201869","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-15 21:02:06,"4",2025-09-05 09:35:42,"4","20.5","DAKAR",2025-08-02 16:54:52,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,310,1471.625,"GNB, SEN",FALSE,"IWC, ICCAT, SRFC, ACAP, NAMMCO",FALSE,0,TRUE,17,FALSE,0,55.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b27dc5673-317a-b2d9-a4a9-e1a3e406ce32?&start=2025-08-13&end=2025-09-07"")"
"HAIXIN28","412201872","CHN","CHN",NA,"fishing","high","fishing","trawlers","GNB","BISSAU",2025-08-15 19:40:14,"4",2025-09-08 16:47:24,"4","23.9","DAKAR",2025-08-02 20:15:51,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,185,640.9125,"GNB, SEN",FALSE,"IWC, SRFC, NAMMCO, ICCAT, ACAP",FALSE,0,TRUE,12,FALSE,0,40.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/091267662-2761-8637-0d75-4cd332968347?&start=2025-08-13&end=2025-09-10"")"
"HAIXIN28","412201872","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-05 18:46:33,"4",2025-07-08 06:24:38,"4","32.5","DAKAR",2025-06-05 18:46:33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,290,1085.96111111111,"GNB, SEN",FALSE,"ICCAT, IWC, ACAP, SRFC, NAMMCO",FALSE,0,TRUE,33,FALSE,0,48.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d1f13f8ac-c4f3-dea2-d606-7a09a743e936?&start=2025-06-03&end=2025-07-10"")"
"HAIXIN28","412201872","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-10 00:14:32,"4",2025-08-01 05:19:51,"4","22.2","DAKAR",2025-07-10 00:14:32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,210,698.305555555556,"GNB",FALSE,"NAMMCO, SRFC, ACAP, ICCAT, IWC",FALSE,0,TRUE,23,FALSE,0,44.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d1f13f8ac-c4f3-dea2-d606-7a09a743e936?&start=2025-07-08&end=2025-08-03"")"
"YINGMING8031","412209008","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-06-23 18:43:55,"4",2025-07-16 16:13:58,"4","22.9","DAKAR",2025-06-23 18:43:55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30,68.75,"GNB",FALSE,"NAMMCO, IWC, SRFC, ICCAT, ACAP",FALSE,0,TRUE,17,FALSE,0,15.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5824d985-509c-6d36-cfd9-d45e58e5515b?&start=2025-06-21&end=2025-07-18"")"
"YINGMING8031","412209008","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-17 19:29:57,"4",2025-08-14 11:08:45,"4","27.6","DAKAR",2025-07-17 19:29:57,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,29.1472222222222,"GNB",FALSE,"ACAP, SRFC, NAMMCO, IWC, ICCAT",FALSE,0,TRUE,11,FALSE,0,8.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5824d985-509c-6d36-cfd9-d45e58e5515b?&start=2025-07-15&end=2025-08-16"")"
"YINGMING8031","412209008","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-15 22:39:25,"4",2025-09-07 16:53:46,"4","22.8","DAKAR",2025-08-15 22:39:25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,55.4666666666667,"GNB",FALSE,"SRFC, ACAP, IWC, NAMMCO, ICCAT",FALSE,0,TRUE,10,FALSE,0,10.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c5824d985-509c-6d36-cfd9-d45e58e5515b?&start=2025-08-13&end=2025-09-09"")"
"YANGMING8032","412209009","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-03 18:25:36,"4",2025-07-31 03:39:18,"4","27.4","DAKAR",2025-07-03 18:25:36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,125,391.240277777778,"SEN, GNB",FALSE,"SRFC, ACAP, IWC, NAMMCO, ICCAT",FALSE,0,TRUE,37,FALSE,0,28.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fff3fc565-577b-cea2-43c6-9e6c215281f7?&start=2025-07-01&end=2025-08-02"")"
"YANGMING8032","412209009","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-01 15:20:10,"4",2025-08-26 00:26:12,"4","24.4","DAKAR",2025-08-01 15:20:10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,70,201.616666666667,"GNB",FALSE,"ACAP, SRFC, NAMMCO, ICCAT, IWC",FALSE,0,TRUE,28,FALSE,0,28.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fff3fc565-577b-cea2-43c6-9e6c215281f7?&start=2025-07-30&end=2025-08-28"")"
"YANGMING8032","412209009","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-27 17:09:31,"4",2025-09-17 18:41:47,"4","21","DAKAR",2025-08-27 17:09:31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,180,618.955555555556,"GNB, SEN",FALSE,"IWC, SRFC, ACAP, ICCAT, NAMMCO",FALSE,0,TRUE,25,FALSE,0,32.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fff3fc565-577b-cea2-43c6-9e6c215281f7?&start=2025-08-25&end=2025-09-19"")"
"YIFENG22","412209012","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-06-18 13:34:00,"4",2025-07-21 13:21:06,"4","33","DAKAR",2025-06-18 13:34:00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10,14.3972222222222,"GNB",FALSE,"NAMMCO, SRFC, ICCAT, ACAP, IWC",FALSE,0,TRUE,6,FALSE,0,4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/bc8cca775-5e31-b2ca-e5b7-7a66811a7955?&start=2025-06-16&end=2025-07-23"")"
"MENG XIN17","412209112","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-30 01:17:16,"4",2025-08-13 07:18:55,"4","14.3","DAKAR",2025-07-30 01:17:16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,1136.65833333333,"SEN",FALSE,"ACAP, SRFC, ICCAT, IWC, NAMMCO",FALSE,0,FALSE,0,FALSE,0,0.6,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dc0253109-976e-7a4e-ffc9-53108b818c91?&start=2025-07-28&end=2025-08-15"")"
"YIFENG28","412209126","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-31 19:46:30,"4",2025-09-02 21:33:50,"4","33","DAKAR",2025-07-31 19:46:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,9.31944444444444,"GNB",FALSE,"ICCAT, SRFC, IWC, ACAP, NAMMCO",FALSE,0,TRUE,10,FALSE,0,8.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e37cb040b-bbe1-3f3c-c4fc-69d978402d3f?&start=2025-07-29&end=2025-09-04"")"
"YI FENG 30","412209128","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-06-25 22:04:56,"4",2025-07-28 05:03:05,"4","32.3","DAKAR",2025-06-25 22:04:56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30,124.397222222222,"GNB",FALSE,"ICCAT, ACAP, SRFC, IWC, NAMMCO",FALSE,0,TRUE,29,FALSE,0,26.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/950337f10-0b9d-d461-c26c-1f50ba61d104?&start=2025-06-23&end=2025-07-30"")"
"YI FENG 30","412209128","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-07-30 03:15:32,"4",2025-08-26 12:49:26,"4","27.4","DAKAR",2025-07-30 03:15:32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,110,262.283333333333,"GNB",FALSE,"SRFC, ACAP, ICCAT, IWC, NAMMCO",FALSE,0,TRUE,19,FALSE,0,30.4,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/950337f10-0b9d-d461-c26c-1f50ba61d104?&start=2025-07-28&end=2025-08-28"")"
"YI FENG 30","412209128","CHN","CHN",NA,"fishing","high","fishing","unknown","GNB","BISSAU",2025-09-21 21:26:40,"4",2025-09-30 13:46:50,"4","8.7","DAKAR",2025-08-28 23:59:27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,50,123.236111111111,"GNB",FALSE,"IWC, ACAP, ICCAT, NAMMCO, SRFC",FALSE,0,TRUE,11,FALSE,0,37.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/950337f10-0b9d-d461-c26c-1f50ba61d104?&start=2025-09-19&end=2025-10-02"")"
"YANGMING8001","412209195","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-06-12 19:31:13,"4",2025-07-01 03:12:18,"4","18.3","DAKAR",2025-06-12 19:31:13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,10,47.0888888888889,"GNB",FALSE,"IWC, ICCAT, SRFC, NAMMCO, ACAP",FALSE,0,TRUE,1,FALSE,0,25,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e5f4ad48-88f3-9803-7051-7a03e4d7c782?&start=2025-06-10&end=2025-07-03"")"
"YANGMING8001","412209195","CHN","CHN",NA,"fishing","high","fishing","unknown","SEN","DAKAR",2025-08-16 11:19:34,"4",2025-08-31 16:03:11,"4","15.2","DAKAR",2025-08-16 11:19:34,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20,30.3444444444445,"SEN",FALSE,"ACAP, NAMMCO, ICCAT, SRFC, IWC",FALSE,0,FALSE,0,FALSE,0,3.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2e5f4ad48-88f3-9803-7051-7a03e4d7c782?&start=2025-08-14&end=2025-09-02"")"
"YANGMIN8002","412209196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-01 13:54:36,"4",2025-07-29 15:20:39,"4","28","DAKAR",2025-07-01 13:54:36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,30,62.4583333333334,"GNB, SEN",FALSE,"ACAP, IWC, NAMMCO, SRFC, ICCAT",FALSE,0,TRUE,8,FALSE,0,5.9,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f23a6145b-bb7f-8e7e-5c7e-61a9e335f577?&start=2025-06-29&end=2025-07-31"")"
"YANGMIN8002","412209196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-07-31 14:15:00,"4",2025-08-27 23:59:01,"4","27.4","DAKAR",2025-07-31 14:15:00,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,25,35.0486111111111,"GNB, SEN",FALSE,"IWC, ACAP, ICCAT, NAMMCO, SRFC",FALSE,0,TRUE,6,FALSE,0,8.1,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f23a6145b-bb7f-8e7e-5c7e-61a9e335f577?&start=2025-07-29&end=2025-08-29"")"
"YANGMIN8002","412209196","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-08-29 13:30:15,"4",2025-09-14 16:55:58,"4","16.1","DAKAR",2025-08-29 13:30:15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,35,86.3152777777777,"GNB, SEN",FALSE,"NAMMCO, ACAP, SRFC, IWC, ICCAT",FALSE,0,TRUE,1,FALSE,0,8.8,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f23a6145b-bb7f-8e7e-5c7e-61a9e335f577?&start=2025-08-27&end=2025-09-16"")"
"YANGMING8005","412209197","CHN","CHN",NA,"fishing","high","fishing","trawlers","SEN","DAKAR",2025-06-13 14:52:58,"4",2025-07-09 03:15:50,"4","25.5","DAKAR",2025-06-13 14:52:58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,80,233.311111111111,"GNB",FALSE,"SRFC, NAMMCO, ICCAT, ACAP, IWC",FALSE,0,TRUE,4,FALSE,0,10.2,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0069639f1-1b76-f441-db80-7bd4d6f7f9e2?&start=2025-06-11&end=2025-07-11"")"
